sasdate,GDPC1,PCECC96,PCDGx,PCESVx,PCNDx,GPDIC1,FPIx,Y033RC1Q027SBEAx,PNFIx,PRFIx,GCEC1,FGRECPTx,SLCEx,EXPGSC1,IMPGSC1,DPIC96,OUTNFB,OUTBS,INDPRO,IPFINAL,IPCONGD,IPMAT,IPDMAT,IPNMAT,IPDCONGD,IPB51110SQ,IPNCONGD,IPBUSEQ,IPB51220SQ,PAYEMS,USPRIV,MANEMP,SRVPRD,USGOOD,DMANEMP,NDMANEMP,USCONS,USEHS,USFIRE,USINFO,USPBS,USLAH,USSERV,USMINE,USTPU,USGOVT,USTRADE,USWTRADE,CES9091000001,CES9092000001,CES9093000001,CE16OV,UEMPLT5,UEMP5TO14,UEMP15T26,UEMP27OV,LNS13023621,LNS13023557,LNS13023705,LNS13023569,LNS12032194,HOABS,HOANBS,HOUST,HOUST5F,PERMIT,HOUSTMW,HOUSTNE,HOUSTS,HOUSTW,CMRMTSPLx,RSAFSx,AMDMNOx,AMDMUOx,INVCQRMTSPL,WPU0531,WPU0561,OILPRICEx,AHETPIx,CES2000000008x,CES3000000008x,COMPRNFB,RCPHBS,OPHNFB,OPHPBS,ULCBS,ULCNFB,UNLPNBS,AMBSLREAL,M1REAL,M2REAL,MZMREAL,BUSLOANSx,CONSUMERx,NONREVSLx,REALLNx,TOTALSLx,TABSHNOx,TLBSHNOx,LIABPIx,TNWBSHNOx,TARESAx,HNOREMQ027Sx,TFAABSHNOx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,IPMANSICS,IPB51222S,IPFUELS,CLAIMSx,BUSINVx,PERMITNE,PERMITMW,PERMITS,PERMITW,NIKKEI225,TLBSNNCBx,TTAABSNNCBx,TNWMVBSNNCBx,TLBSNNBx,TABSNNBx,TNWBSNNBx,CNCFx,S&P 500,S&P: indust,S&P PE ratio,A014RE1Q156NBEA,A823RL1Q225SBEA,CUMFNS,AWHMAN,HWIx,BAA10YM,TB6M3Mx,GS1TB3Mx,GS10TB3Mx,CPF3MTB3Mx,NWPIx,VXOCLSx,UMCSENTx,TB3SMFFM,T5YFFM,AAAFFM,COMPAPFF,TLBSNNCBBDIx,TLBSNNBBDIx,CIVPART,UNRATE,UNRATESTx,UNRATELTx,LNS14000012,LNS14000025,LNS14000026,AWHNONAG,AWOTMAN,FEDFUNDS,TB3MS,TB6MS,GS1,GS10,AAA,BAA,B020RE1Q156NBEA,B021RE1Q156NBEA,GFDEGDQ188S,GFDEBTNx,UEMPMEAN,CES0600000007,GS5,HWIURATIOx,ISRATIOx,CONSPIx,CP3M,TNWMVBSNNCBBDIx,TNWBSNNBBDIx,S&P div yield
12/01/1970,-0.467920598,-0.118062057,-2.987169391,0.220611955,0.504640485,-2.369247932,-0.015985261,-2.358474302,-1.515820541,4.148351994,0.02022246,-0.791797629,0.218224532,0.089906568,0.66834245,-0.104033013,-0.731147314,-0.692973372,-0.949121226,-1.039351067,-0.473979974,-1.036527616,-2.552176405,0.061440159,-2.173202056,-6.472344463,0.188518324,-2.088850639,0.496271571,-0.247902463,-0.38208892,-1.526031896,0.171724157,-1.190886954,-2.216905381,-0.498673669,0.178730435,0.419002364,0.338101274,-0.678097752,0.128630738,0.229164369,0.403173473,0.085573158,-0.032746925,0.361645137,0.144538898,-0.064782344,-0.051177256,0.557825864,0.449780821,0.014912916,3.46549633,6.300337865,10.52710206,10.43302885,7.378159985,2.977432029,1.445742363,6.189388449,3.388926189,-0.419598145,-0.334530533,6.090996824,6.225333159,6.679705888,7.968067224,4.714977999,6.367931207,4.7962365,-0.545511902,0.215388264,-2.07469661,-1.631511279,-0.117971447,0.118544762,0.488459016,0.469116929,-0.102955198,0.111991962,-0.429332564,-0.194816146,-0.09508476,-0.396627755,-0.273894529,0.802997753,0.825902426,0.255944842,0.192041385,0.147820713,0.526322732,0.249422685,0.129274013,-0.150364289,-0.430873587,-0.017571257,-0.319711911,0.735881286,0.21915281,0.323189191,0.800133008,0.894436679,0.224924103,0.952731053,0.168181125,-0.097075427,0.027272382,-0.14879665,-1.124246722,0.10757609,1.02166763,3.487509997,0.400696326,10.17891031,4.326048235,6.767043703,6.250959018,-1.458925385,0.407791242,0.373588955,0.31769754,0.371352094,0.101088624,0.032617315,-0.816122708,3.947959567,4.014761967,4.946549913,-0.4,-1.5,76.3763,39.5,2535,2.4233,0.15,0.29,1.5,0.94,468.451538,15.2717,72.4,-0.2133,0.9467,2.34,0.73,0.0093,284579.81,0.1,0.6666,0.552326733,0.080762397,1.5334,0.5333,0.6,-0.1333,-0.2667,-1.1366,-0.9734,-1,-1.29,-0.6067,-0.3133,-0.1333,0,0.1,0.88105,26118,0.4,-0.2333,-0.97,-0.119,0.031,-0.0009,-1.55,45.05,21.62,-0.3877
03/01/1971,1.163806248,0.825743624,4.421537545,0.300838917,0.179567996,4.78920662,0.875502942,0.722030586,0.356200982,2.169455952,-0.639848674,0.443369806,0.181339176,0.39478789,-0.514886003,0.858133302,1.465963242,1.445993863,0.829400125,0.820836211,1.785886446,1.016825916,2.250026547,-0.148464593,5.534960231,15.85086982,0.302572074,-0.659430567,0.669508035,0.165834127,0.153888614,0.121250234,0.207760161,0.06997487,0.363807258,-0.234827569,-0.027753851,0.168974218,0.379757189,-0.007193756,0.122801626,0.371321797,0.176216307,-0.711090985,0.176744239,0.219594208,0.391717175,-0.167087892,-0.18474093,0.047938318,0.439264647,0.041030092,-2.970962995,1.14140776,4.161566389,13.56190866,-0.438368113,1.312986419,1.25890798,1.35102488,1.513262105,0.209272322,0.203440313,2.943132305,3.507812728,1.388374178,1.832738109,-2.703702023,1.980468893,8.852399319,1.300907466,1.8516856,4.265499136,0.214388946,0.609533934,0.346054084,2.13755739,1.540361568,0.36075731,0.44888312,0.757904581,0.521925491,0.452939114,1.262262544,1.23652343,-0.418549541,-0.375563635,1.921823323,0.528094452,0.355376087,1.006850999,0.643072031,-0.00907923,0.136168598,-0.048974775,0.289377412,0.688622205,1.073237616,-0.296465266,-1.154608639,1.239494453,1.226401904,0.572104957,1.306088471,-0.197452714,-0.003848681,0.446639669,-0.479604381,1.011318848,0.434961744,1.009901052,-4.168405268,0.563674881,-4.938595716,2.810994305,2.890147204,1.944670274,2.783053772,0,0.554426017,0.708363053,1.191565946,0.905074488,0.831815544,4.055420385,4.990099761,4.942510945,6.419324894,1.1,-12.2,77.5181,39.8,2483,2.5133,0.08,0.21,2.18,0.75,472.5829695,13.6996,78.1,-0.0167,1.6267,3.36,0.73,0.0084,266419.14,-0.2333,0.1,-0.029568339,0.141524516,-0.4,0.0667,0.2667,-0.0667,0.2,-1.71,-1.5133,-1.59,-1.5967,-0.8366,-0.69,-0.7467,0,-0.1,-1.24477,-5475.9,1.2333,0.2333,-1.03,-0.0223,-0.0482,-0.0016,-1.7,-129.66,-79.92,-0.4367
06/01/1971,0.234368394,0.397326183,0.973936658,0.435226743,0.098256883,1.215184022,1.594429065,1.038526483,0.587434085,3.961580455,-0.099897125,0.080855529,0.323829584,-0.322314869,3.158385012,0.627950095,0.268855439,0.276311632,0.391546668,0.147255715,0.560878609,0.66012922,0.567631025,1.356483995,1.197787457,0.214390354,0.295087492,-0.598797138,0.331564072,0.204880789,0.185690532,-0.115348376,0.245613714,0.111457407,-0.172322209,-0.031267453,1.150671776,0.218067316,0.428274544,-0.028789104,0.176769616,0.338598152,0.223246355,0.195091445,0.202421133,0.291075455,0.348733429,0.048355461,0,0.323529007,0.390014529,0.134226669,-0.059047525,-1.342218657,0.839031391,5.278089248,0.301071904,1.937211305,-3.738436031,2.044962995,-1.49142509,0.255556983,0.141701834,4.384298434,3.981978005,5.163577092,5.9882168,4.45512678,4.404149734,2.996325503,0.775550216,1.086116548,-1.87214158,-1.23145971,0.383758913,0.555482056,-0.492298891,-0.492382323,0.195866717,0.56630852,0.145205077,0.23529894,0.078978211,0.127215038,0.020842563,0.454494873,0.505106064,0.547891747,0.445187846,0.513215214,1.248504582,0.818254831,0.009770734,0.759605101,0.363600553,0.72618779,0.4381836,0.339426666,0.720424509,0.092494762,0.293750992,0.263267106,0.589504504,0.253688588,-1.322451839,-0.030595183,0.079083568,0.171895923,0.405005524,0.92268879,-0.448679645,-0.017245412,0.763791169,7.878929324,6.793238317,3.569775003,4.496141127,5.061536307,0.40399778,0.456675587,0.534465834,1.420815921,0.649432511,0.44894525,0.751144397,2.063323681,2.388293536,2.927156116,0.9,-4.6,77.6469,39.9333,2558,2.36,0.2,0.74,2,0.75,468.9603692,14.5439,80.2,-0.3133,1.59,2.91,0.44,0.0084,270559.16,-0.1334,-0.0333,-0.073485368,0.066736841,0.2666,-0.0334,0.0333,0.0334,0.0667,0.7066,0.41,0.5366,0.9433,0.23,0.2566,0.0767,-0.2,0.3,-0.14256,5409.4,0.7333,0.0667,0.67,0.0141,-0.0172,-0.0008,0.41,-8.06,-7.19,-0.168
09/01/1971,0.355954959,0.344877435,1.138677469,0.406483421,-0.089412488,0.523720768,0.739458954,0.296396224,0.19042483,1.943145202,-0.022652811,-0.336954272,0.144599386,2.118372103,0.949612745,0.226332184,0.41183406,0.409648689,0.133664821,0.593158491,0.693305684,-0.65765127,-1.807911155,1.157059162,0.946241825,1.865322534,0.588695314,0.887153288,0.47311967,0.155308718,0.141041887,-0.09959717,0.217227713,0.01273909,-0.154541029,-0.018771283,0.567913555,0.210792262,0.39252701,-0.11535197,0.154423203,0.368260888,0.230017587,-0.238560023,0.189358811,0.219254099,0.422189901,0.180533945,0.455298971,0.189809713,0.140252208,0.301457575,1.503390949,-0.570961808,1.820083376,4.835030114,0.970426638,0.980344583,0.507361689,2.065180583,0.304579014,-0.117973873,0,1.555365522,2.519707969,3.338082965,2.628805998,3.251158087,1.292539821,0.176902274,0.273003863,0.995079143,1.262860062,-1.115225598,0.546430672,0.105519102,-0.407926089,-0.407801871,0.190996953,0.488329048,0.137887528,0.164341478,0.317095541,0.411847271,0.527643392,0.219518352,0.180712687,0.776542089,0.474348823,0.311825485,0.84663692,0.577979086,0.528866072,0.890675503,0.580150121,1.205420338,0.663184625,0.277667873,0.697489467,0.471147697,0.226840376,0.173105844,0.6180901,0.188132527,-1.44677671,-0.86401035,0.398610291,0.137028544,0.189931022,0.436319923,0.469701402,2.992307337,0.57331107,5.602685924,1.300578155,3.910200628,2.777536841,0.549962512,0.400274245,0.541746503,0.651740659,1.080617132,0.678313492,0.572089349,2.919037262,-1.256715475,-1.323865114,-0.841686873,0.9,-1.7,77.3965,39.8333,2607,2.22,0.26,0.74,1.47,0.72,468.9659932,17.4625,82.1,-0.4633,1.04,2.0833,0.25,0.0079,259345.11,0.1,0.1333,0.01021149,0.065122412,0.1334,0.0667,-0.0667,-0.0667,0,0.91,0.76,0.82,0.7567,0.2366,0.0834,0.0966,0.2,0.1,0.64605,50311.1,0.4,-0.1,0.36,-0.0006,-0.0034,0.0011,0.73,-81.91,-54.19,0.0794
12/01/1971,0.102277122,0.714689402,1.81524306,0.67394106,0.292365058,-1.185547793,1.125738805,1.471234169,0.879405156,1.645332657,-0.306308923,0.371257732,0.545090118,-4.206399223,-3.048117506,0.503423781,0.085309395,0.077444737,0.995237149,0.933606692,1.009287797,0.937421815,2.057277068,1.075479604,0.940284608,-0.324971228,1.042997296,1.507963084,0.449112156,0.261850362,0.238083969,0.083575828,0.304208749,0.163931482,0.107811479,0.047955148,0.924106184,0.369509732,0.420293813,0.014436304,0.320633566,0.31859385,0.362372915,-2.208185565,0.216696761,0.368118637,0.29669572,0.407802336,-0.132516238,0.460516072,0.523869708,0.390235927,-0.012686321,0.074094046,0.041922417,1.896783908,-0.982930343,-0.366249473,2.164540376,1.562618565,0.74157504,0.440759262,0.463662741,2.177489646,2.192268512,1.192822597,2.44781856,2.123975651,2.659776752,1.075254183,1.001894966,1.419890424,0.908679337,0.275770399,0.07943393,0.429024965,-0.2469758,-0.246932246,0.343081014,0.385506009,0.249838227,-0.023254703,-0.003916797,-0.378178421,-0.363239,0.676913049,0.675156755,-0.718318934,0.210125821,0.086079002,0.840556924,0.442244821,0.515943448,1.234070269,1.024082523,1.143017444,1.021207515,1.013953154,1.116085874,0.612657238,1.00152252,1.120375594,0.667468046,1.235815776,-0.883871987,-3.049018073,1.09633555,-0.568050822,1.288211427,0.518052632,0.21496305,-3.924153911,0.42950679,-2.711050725,2.521682207,1.912353701,1.438195445,-1.981499705,1.179152473,0.535071838,0.574981236,1.144186785,0.803080183,0.711923048,2.719695993,-0.950513779,-0.955432421,-0.935148359,0,-10.1,79.1266,40.0333,2684,2.5233,0.17,0.5,1.66,0.74,474.3754164,17.7762,82,-0.52,1.05,2.55,0.22,0.0076,250105.34,0.1667,-0.1,-0.053026542,0.023597482,-0.1667,0,0,0.1333,0.0666,-0.7233,-0.78,-0.87,-1.0233,-0.5933,-0.2567,-0.29,-0.6,-0.4,0.62543,42112.6,0.4,0.2,-0.7133,0.0131,-0.0173,0.0014,-0.76,-73.65,-44.09,0.0545
03/01/1972,0.791392783,0.569442449,0.982600679,0.726130398,0.138589294,2.771446865,1.815801674,1.618773089,1.361594665,2.760481092,0.239125249,3.370302477,0.117431178,4.67545768,5.924095819,0.19841035,1.160470753,1.03220807,1.804187375,1.282440469,1.113291345,2.397182897,2.67860216,1.619270248,1.559170216,-0.177134124,0.935472753,2.224684167,1.582194236,0.487750286,0.489112804,0.500606605,0.472759196,0.522441004,0.702688708,0.20166398,0.312363162,0.396786578,0.323244873,0.437995284,0.403475527,0.581440002,0.398258998,2.360148622,0.530602792,0.481666559,0.960594216,0.574228445,-0.076635715,0.527741032,0.673042841,0.52977611,-0.690588816,-3.027399835,-3.670432208,2.895569009,-2.935626157,1.259189244,0.548391409,0,-1.407885526,0.53919262,0.486455548,3.85440492,3.652236223,1.866903509,-2.677350859,5.233066378,4.392614266,7.519228817,0.918723341,0.430168967,2.343721977,0.198326296,0.190433261,0.085939172,-0.974713629,-0.414314705,0.932908761,0.530561963,0.684209725,0.840831541,0.778336791,0.674580924,0.49342124,0.637630812,0.517632527,0.542326848,0.466971135,0.489737966,0.9360634,0.588391793,0.060229078,1.117974909,0.762814722,1.356627601,0.653505791,1.052683128,0.181526131,-0.016877353,1.157798002,0.99854899,1.229358611,1.042178324,-0.934766675,-2.720026728,1.604328606,0.017323274,1.747007822,1.452504908,1.595271219,-3.158127177,0.321279772,2.883044473,-4.311418062,2.402564862,5.344133775,8.849543801,0.193449978,0.61603087,0.847301339,0.889404721,0.811752189,0.79092121,0.465660502,3.870366288,4.08728832,2.904178029,0.3,3.4,81.7395,40.3333,2920,2.2,0.37,0.97,2.6,0.54,484.9713668,13.3971,92.8,-0.1033,2.1767,3.6933,0.44,0.0076,252557.52,0,-0.1666,-0.210772465,0.039662003,0.4667,-0.2,-0.3666,0.0334,0.2,-1.21,-0.7933,-0.6,-0.32,0.1433,-0.0667,-0.18,0.6,0.7,-0.90615,-5622.9,0.2334,0.1333,-0.0833,0.0572,-0.0447,-1.00E-04,-0.99,12.84,7,-0.2801
06/01/1972,0.97472352,0.818982926,1.07703353,0.522889683,1.157655846,2.399286942,0.741872331,0.979691774,0.703538528,0.831028004,0.174433767,0.420148805,-0.074453676,-1.286022095,-1.571221568,0.448795274,1.162594025,1.239435889,0.820240137,0.68591861,0.472427709,0.935076748,1.365773846,0.69821909,0.868775173,1.353170527,0.289049874,1.341113596,-0.290491483,0.466768367,0.501743869,0.546800221,0.44536427,0.516230659,0.696988115,0.322374622,0.501015026,0.690255656,0.447770415,0.433624197,0.602205975,0.463023182,0.68637232,-0.195481717,0.393494729,0.310242548,0.399189392,0.465101378,-0.205024997,0.521405005,0.421739461,0.352397707,-0.245621043,1.425005073,-4.715289188,-1.723708417,-0.443778994,-2.886319905,1.306951595,4.298156387,1.124572919,0.217691925,0.313745642,-3.078917941,-3.274588192,-0.828150362,1.039501186,-4.880583488,-0.982607196,-9.486289453,0.908412199,1.435827971,1.166116759,0.508141374,0.550648156,0.852441216,-0.292662242,-0.292855184,0.309674768,0.37029816,0.464348965,0.224399625,0.204073201,0.848487286,1.021916518,-0.538021942,-0.344897309,1.058949255,0.470225701,0.428185509,0.795035418,0.502378995,1.018587166,1.426906133,1.116394647,1.835881154,1.169476823,0.440354721,1.307269299,0.858479143,0.335748229,0.425587826,0.48841779,0.402629969,-0.370784737,-0.478659184,-0.0033442,-0.654398843,0.897770432,-0.25758723,-0.092107469,0.355204176,0.785432651,-3.11295668,3.734912497,0.325319164,-4.754012529,7.211512248,0.575232889,0.693498939,0.71103561,2.216556349,0.955945087,0.610502298,1.15161944,1.125296938,1.413268802,-0.028141993,0.9,4,82.8059,40.5333,3060,2.08,0.46,1.07,2.37,0.76,483.7106656,14.3733,88.6,-0.53,1.6767,2.9767,0.23,0.0075,258827.13,0.1,-0.0667,-0.07661654,-0.032928779,-1.4667,-0.1333,0.2,0,0.3,0.76,0.3333,0.43,0.4366,0.11,0.0434,-0.01,-0.3,-0.3,-1.05239,-15023.4,0.1,0.0667,0.26,0.0355,-0.0138,0.0021,0.55,-14.81,-11.62,-0.0753
09/01/1972,0.40821921,0.664181149,1.1007001,0.582489844,0.594436225,0.612435433,0.491524437,1.028254313,0.632028447,0.209489195,-0.835072498,0.191806918,0.349591032,2.542268833,0.89470568,0.836579245,0.496558942,0.460178084,0.549561208,0.671282486,0.670818784,0.337383786,0.609255379,0.175210177,1.227158165,1.89108952,0.405932922,0.82378117,-0.188953003,0.338601897,0.316234369,0.262657238,0.368379657,0.269767097,0.389234913,0.07200035,0.237430129,0.446258018,0.351873395,0.267951872,0.381283493,0.384934782,0.449104302,0.648212753,0.275687195,0.438782794,0.3452964,0.189495487,-0.273158805,0.379431456,0.717275049,0.304110259,1.189221584,-0.745713898,3.136704453,-5.07913357,0.590702635,-0.191343661,2.196586434,-5.326251919,1.111871557,0.334783424,0.245275738,2.454721222,2.668069571,3.032107893,0.668893613,7.32059656,1.671105039,2.707032687,0.882749116,1.15615403,1.547665023,1.074090338,0.700524534,0.314938199,0.048335235,-0.325580164,0.194292727,0.066764322,0.34009753,0.22700944,0.108363324,0.250885459,0.124875419,0.329421123,0.32277592,0.16020303,0.448966786,0.550145829,1.090568901,0.692830702,0.83468771,1.46326148,0.898689344,1.749521706,0.977946343,0.864635315,0.875512818,0.038916904,0.863305665,0.789287047,1.108653376,0.810134394,-0.677565149,-0.337348486,-2.617324634,-0.215924849,0.621748674,-0.373593127,0.520019735,0.177890373,0.784776414,0.412961414,1.364717329,6.086094048,0.692224937,6.091331562,0.567713289,0.427879798,0.455368506,1.349018357,0.892966676,0.764820818,1.293397003,0.412905812,0.524233762,-0.935586895,1.1,-17.1,83.331,40.5667,3259,1.88,0.51,0.93,2.07,0.66,484.008422,14.9232,95.2,-0.52,1.34,2.4667,0.14,0.0073,259158.77,0.0667,-0.1333,0.005800813,-0.080352298,0.2333,-0.1667,0.0333,-0.0334,0.0334,0.44,0.45,0.4934,0.31,0.1467,-0.07,-0.0533,0.2,0.1,-0.04936,16558,-0.4667,0.0667,0.1033,0.045,-0.0207,0.0004,0.35,-27.77,-11.22,-0.0203
12/01/1972,0.721187994,1.007371041,2.23909849,0.770213038,0.81441264,0.271477165,1.861674206,3.201288126,2.031879134,1.530198655,0.357828458,1.004269858,0.592381166,1.798936097,1.913576103,1.706755261,0.819936433,0.860416084,1.493793859,1.536128466,1.266626213,1.595530975,2.256307092,1.171154228,2.378155392,2.906141866,0.717304212,2.157830737,1.733118851,0.544248721,0.583410501,0.798663656,0.486177435,0.678342802,1.107457583,0.327631682,0.199892844,0.541220289,0.356603752,0.586515941,0.59394221,0.632221405,0.519398144,0.320513988,0.498831303,0.368662291,0.614697787,0.415951851,0.180580601,0.411085885,0.420001133,0.289614159,-2.205735454,-1.268683042,-2.807598555,-4.473588992,-4.855181041,-0.620067181,-0.395215117,-0.534523033,-5.409636446,0.392055736,0.451965848,0.947895969,3.041302038,0.977814983,-4.596826197,3.185164405,2.288388626,1.224232247,2.170138807,1.804793526,2.493747656,1.573485597,0.485263075,0.983080416,-0.085263255,-0.271720427,0.460756345,0.78383195,0.613515019,0.363501638,0.431399882,0.367682245,0.468642116,0.409012619,0.441761202,-0.03276458,0.540698116,0.605422834,0.97284439,0.635372506,1.545571114,1.379625653,1.151272935,1.727507759,1.138970764,1.886217033,1.137465839,-0.569280024,1.976736805,1.934685644,1.729456558,2.11121992,0.115957356,-0.003389638,-1.473979266,0.25985955,1.601211071,2.392981114,0.274662821,-3.537446639,0.980037541,7.604943126,-2.640702502,-0.014828447,1.564705714,6.928748846,1.659926182,0.423705294,0.782919521,1.528657147,1.047809685,0.910833544,-0.515469954,1.893623903,1.752524628,0.507585717,0.6,1,85.7234,40.6667,3624,1.62,0.31,0.57,1.51,0.4,487.0266106,14.6108,90.7,-0.28,1.01,1.9933,0.12,0.0077,271648.41,-0.1,-0.2,-0.217503225,-0.061878499,-0.4333,-0.2333,-0.3667,0.0667,0.2,0.4033,0.6433,0.4466,0.2834,0.0833,-0.07,-0.1767,0.2,0.3,0.12311,48151.6,-0.4,-0.0334,0.0733,0.1119,-0.0516,-0.0017,0.38,43.25,30.58,-0.0751
03/01/1973,1.061713416,0.785761261,2.678952674,0.554172259,0.264924495,2.473343105,1.670699153,2.321336635,1.783391616,1.45184752,0.372301979,2.308556474,0.19808141,3.06622737,1.961885356,0.328171467,1.619562375,1.379718854,1.213481865,1.07727989,0.634556979,1.431830485,2.324132802,0.710311309,1.294141579,1.210630881,0.300355142,2.027861024,-0.621637649,0.575448847,0.652945789,0.892991885,0.467100322,0.824062625,1.187092458,0.436399144,0.672836911,0.6182129,0.447283857,0.462204619,0.588459752,0.57932537,0.631414307,-0.127921884,0.536160976,0.225404629,0.57118083,0.58830566,-0.185750564,-0.024954153,0.461150782,0.437134595,-0.769869135,-3.901549054,-4.290854876,-9.228263936,-4.912558929,-1.225199704,-0.421108272,1.084407254,-2.454155787,0.576987885,0.648938954,-0.825989885,-2.689127789,-2.869449941,10.7187981,-6.166361404,-1.329108022,-7.043585014,1.19114201,2.009282118,3.581806028,2.568681239,0.774779263,-0.301566826,-0.209111599,-0.301314305,0.347213057,0.55635585,0.491550347,0.449216551,0.572346481,0.971203433,0.803295796,0.447929411,0.15596167,0.410656202,0.415053349,0.183458573,0.343761377,0.002165295,2.615474775,1.570591278,1.701293543,1.85807956,1.620435191,-0.015751943,0.589151142,0.260975,-0.088757012,-0.259091125,0.763928304,-0.398442726,-4.000184269,-3.043423433,0.997169334,0.358597823,1.35994966,-0.028711724,-2.051623993,-4.062300045,1.39554643,-4.776394873,2.264144207,-4.628520394,-2.875359577,4.080157091,0.717858463,0.669445983,0.822396357,2.265285338,1.31375127,1.036762493,0.982151089,0.353896296,0.542592422,-1.150467001,0.8,5.3,87.6441,40.7333,3955,1.3633,0.29,0.61,0.9,0.53,482.3735808,18.7517,81.9,-0.8367,0.0433,0.6833,-0.3,0.0077,279794.15,0.0666,-0.4334,-0.246292022,-0.108084789,-1.2667,-0.2667,-0.2666,0,0.1666,1.3934,0.8367,0.8134,0.8733,0.23,0.0833,-0.0266,0.4,0.2,-0.45471,20393.4,-0.8,0.0667,0.4267,0.124,-0.031,0.0043,0.97,-5.39,1.2,0.0092
06/01/1973,0.470240314,-0.019582602,-0.511003842,0.368410142,-0.364976394,1.812866696,0.334027146,1.958815771,1.58538191,-2.288277941,-0.307114606,-0.002386938,0.069984357,2.043392858,-1.270264955,0.364977752,0.469704021,0.574452028,0.361408786,0.268789936,-0.117703065,0.424688287,0.72102202,0.110605983,-0.478638051,-0.572699688,0.066912484,1.302110178,-0.357585371,0.393604408,0.406185232,0.408137039,0.346242358,0.501641097,0.607038617,0.094817755,0.960429484,0.318712797,0.409399181,0.375777581,0.33522846,0.341202367,0.323280134,0.276687286,0.352851145,0.336452266,0.352625407,0.376698176,-0.067273354,0.179357845,0.533081564,0.492229169,2.461715699,1.032916104,-5.010982934,-6.214790675,-1.69398363,0.356581785,1.142944009,1.397951119,3.26945274,0.467552979,0.45455462,-4.606193207,-4.163189997,-4.672233687,-4.875707296,-2.715219773,-8.358651743,2.415977741,-0.395122621,0.239822738,0.426966996,2.9675008,0.665978844,0.480422432,1.927292351,-0.587613988,0.016386208,-0.389401078,0.080330409,-0.300200484,-0.307779108,0.015213753,0.106176622,0.484206199,0.585301657,0.296928619,-0.039721914,-0.392649507,-0.193463653,-0.516737834,2.321272898,1.330561237,0.977333078,1.659221668,1.028187986,-0.128547596,0.764204241,0.39923913,-0.238346967,-0.467294922,0.927099318,-0.609141795,-3.931701251,-2.519850528,1.959080286,0.121773017,0.38956537,-0.212962023,-0.724993602,2.51172009,1.532025443,-6.545175576,-9.706763095,-0.531250377,-6.68996115,-3.959756915,1.055018233,0.822552016,0.652514012,2.031747449,1.275772761,1.050022481,-1.294716411,-2.955892431,-2.999531279,-5.157473274,1.3,-6.3,87.584,40.7333,3947,1.2867,0.19,0.41,0.2,0.86,475.7185577,23.3441,77,-1.2133,-1.0967,-0.51,-0.35,0.0081,302066.98,0.3334,0,0.002416492,-0.063074141,0.3,-0.0333,-0.1667,0,0.0334,1.28,0.9033,0.8033,0.7067,0.2034,0.0867,0.1266,0.4,0.1,-0.94821,-42890.2,-0.8,0.1333,0.14,-0.0005,0.0172,0.0014,1.23,67.08,52.57,0.2312
09/01/1973,-0.228999285,0.152590749,-0.378228128,0.285252164,0.206492508,-1.604021961,-0.116134783,0.534781886,0.664483089,-1.883219264,-0.513960928,-0.288036138,0.452706945,0.146071306,-1.216590706,0.195878361,-0.118312359,-0.358312759,0.372895878,0.28336527,-0.262471545,0.43600617,0.717188603,-0.10925328,-0.530208442,-0.888073445,-0.128187416,1.298000548,0.80129263,0.257369112,0.269152771,0.105910263,0.249574192,0.275112959,0.281417724,-0.173653611,0.919139852,0.341943491,0.332115676,0.237450411,0.297762561,0.184494988,0.349945402,0.923621137,0.232395148,0.203754687,0.182841057,0.407324158,-0.285771842,0.218212979,0.365940919,0.272124718,-0.211118013,-1.331022034,0.866149246,-4.651953035,-0.217562802,-1.293333819,0.43170998,-3.319521673,2.714168675,0.247531159,0.292995014,-2.57202568,-1.499562715,-4.322515482,-2.4317939,-5.448660749,-0.423230476,-5.180151901,-0.01990453,0.558323062,-0.263851703,2.046163934,0.321744932,1.053809186,1.889611678,5.121801772,0.126324367,-0.079837576,0.229454645,-0.102393597,-0.048895746,-0.410847073,-0.605440642,1.406054834,1.155845069,-0.49409626,0.071501884,-0.345873472,-0.239180832,-0.552939556,1.459806127,0.830088165,0.752557476,1.429893603,0.840199456,0.962357869,0.752559733,0.556667952,0.988382511,0.849219927,1.307494462,0.88703662,-3.103117529,0.033238154,-0.919378006,0.169045423,0.321133205,1.400852615,-0.3838063,1.763135504,1.37530549,-3.521841729,-0.515367535,-7.991684524,-1.375625771,1.322741091,0.689370795,0.56665508,0.425466931,0.648638966,1.027091895,1.140759366,2.544797336,-0.967382416,-0.826338721,-3.391544975,0.7,-13.4,87.3573,40.6667,3968,1.26,0.08,0.18,-1.12,1.62,484.4793849,18.0336,72,-2.2367,-3.2233,-2.9733,-0.62,0.0078,289162.24,0.0333,-0.1333,-0.056557695,-0.040293832,-0.4,-0.2334,0.1333,-0.0667,-0.1,2.7433,1.72,1.6167,1.49,0.4,0.28,0.3734,0.3,0.1,-0.22011,-20931.3,-0.3,-0.1,0.6167,0.018,0.0069,0.0009,2.48,-72.87,-31.82,0.1134
